0.00000000,0.00000000,0.76000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.31200000,0.00000000,0.00000000,0.66900000,-0.36300000,0.00000000,-0.31200000,0.00000000,0.00000000,0.66900000,-0.36300000,0.00000000,0.00000000,0.00000000,0.00000000,0.20000000,0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.20000000,-0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.76000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.31199951,0.00000000,0.00000000,0.66899717,-0.36299742,0.00000000,-0.31199951,0.00000000,0.00000000,0.66899717,-0.36299742,0.00000000,0.00000000,0.00000000,0.00000000,0.20001230,0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.19998770,-0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.76000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.31199606,0.00000000,0.00000000,0.66897737,-0.36297933,0.00000000,-0.31199606,0.00000000,0.00000000,0.66897737,-0.36297933,0.00000000,0.00000000,0.00000000,0.00000000,0.20009841,0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.19990159,-0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.76000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.31198672,0.00000000,0.00000000,0.66892361,-0.36293026,0.00000000,-0.31198672,0.00000000,0.00000000,0.66892361,-0.36293026,0.00000000,0.00000000,0.00000000,0.00000000,0.20033212,0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.19966788,-0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.76000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.31196851,0.00000000,0.00000000,0.66881893,-0.36283468,0.00000000,-0.31196851,0.00000000,0.00000000,0.66881893,-0.36283468,0.00000000,0.00000000,0.00000000,0.00000000,0.20078724,0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.19921276,-0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.76000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.31193850,0.00000000,0.00000000,0.66864636,-0.36267711,0.00000000,-0.31193850,0.00000000,0.00000000,0.66864636,-0.36267711,0.00000000,0.00000000,0.00000000,0.00000000,0.20153758,0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.19846242,-0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.76000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.31189372,0.00000000,0.00000000,0.66838890,-0.36244204,0.00000000,-0.31189372,0.00000000,0.00000000,0.66838890,-0.36244204,0.00000000,0.00000000,0.00000000,0.00000000,0.20265694,0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.19734306,-0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.76000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.31183124,0.00000000,0.00000000,0.66802960,-0.36211399,0.00000000,-0.31183124,0.00000000,0.00000000,0.66802960,-0.36211399,0.00000000,0.00000000,0.00000000,0.00000000,0.20421912,0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.19578088,-0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.76000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.31174808,0.00000000,0.00000000,0.66755148,-0.36167744,0.00000000,-0.31174808,0.00000000,0.00000000,0.66755148,-0.36167744,0.00000000,0.00000000,0.00000000,0.00000000,0.20629792,0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.19370208,-0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.76000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.31164131,0.00000000,0.00000000,0.66693755,-0.36111690,0.00000000,-0.31164131,0.00000000,0.00000000,0.66693755,-0.36111690,0.00000000,0.00000000,0.00000000,0.00000000,0.20896716,0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.19103284,-0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.76000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.31150797,0.00000000,0.00000000,0.66617086,-0.36041687,0.00000000,-0.31150797,0.00000000,0.00000000,0.66617086,-0.36041687,0.00000000,0.00000000,0.00000000,0.00000000,0.21230063,0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.18769937,-0.20000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000
